image,disease,plant_type,dataset_type
Virus/20230815_151344.jpg,Virus,Potato,train
Bacteria/20230816_135439.jpg,Bacteria,Potato,train
Bacteria/IMG_0834.JPG,Bacteria,Potato,train
Pest/IMG_20230816_134245.jpg,Pest,Potato,train
Pest/IMG_9492.JPG,Pest,Potato,train
Phytopthora/IMG_4712.JPG,Phytopthora,Potato,train
Pest/20230802_120059781.jpg,Pest,Potato,train
Healthy/IMG_9497.JPG,Healthy,Potato,train
Pest/1692336758593.jpg,Pest,Potato,train
Fungi/20230712_150155.jpg,Fungi,Potato,train
Phytopthora/IMG_0351.JPG,Phytopthora,Potato,train
Bacteria/IMG_1142.JPG,Bacteria,Potato,train
Virus/20230802_115616.jpg,Virus,Potato,train
Virus/20230816_115013.jpg,Virus,Potato,train
Healthy/20230815_115704.jpg,Healthy,Potato,train
Pest/IMG_20230815_121211.jpg,Pest,Potato,train
Fungi/IMG_9362.JPG,Fungi,Potato,train
Pest/IMG_20230816_135829~2.jpg,Pest,Potato,train
Nematode/20230815_151412.jpg,Nematode,Potato,train
Pest/IMG_0233.JPG,Pest,Potato,train
Bacteria/20230815_113533.jpg,Bacteria,Potato,train
Phytopthora/IMG_0373.JPG,Phytopthora,Potato,train
Virus/IMG_8211.JPG,Virus,Potato,train
Healthy/20230816_121138.jpg,Healthy,Potato,train
Virus/IMG_20230816_081247.jpg,Virus,Potato,train
Fungi/20230802_113011.jpg,Fungi,Potato,train
Bacteria/20230816_140718.jpg,Bacteria,Potato,train
Healthy/20230922_155846.jpg,Healthy,Potato,train
Virus/20230815_112817.jpg,Virus,Potato,train
Pest/IMG_0797.JPG,Pest,Potato,train
Healthy/20230712_143913.jpg,Healthy,Potato,train
Bacteria/IMG_1040.JPG,Bacteria,Potato,train
Fungi/IMG_0869.JPG,Fungi,Potato,train
Pest/20230712_144547.jpg,Pest,Potato,train
Pest/20230802_120008542.jpg,Pest,Potato,train
Healthy/20230815_121223.jpg,Healthy,Potato,train
Nematode/IMG_20230815_114341~2.jpg,Nematode,Potato,train
Pest/20230802_115856088.jpg,Pest,Potato,train
Fungi/20230802_111537860.jpg,Fungi,Potato,train
Healthy/20230815_122517.jpg,Healthy,Potato,train
Virus/20230815_113102.jpg,Virus,Potato,train
Phytopthora/IMG_0349.JPG,Phytopthora,Potato,train
Bacteria/IMG_1251.JPG,Bacteria,Potato,train
Fungi/IMG_9481.JPG,Fungi,Potato,train
Pest/IMG_0160.JPG,Pest,Potato,train
Pest/20230712_114335.jpg,Pest,Potato,train
Nematode/20230815_122851.jpg,Nematode,Potato,train
Pest/20230712_130852.jpg,Pest,Potato,train
Phytopthora/20230802_124624.jpg,Phytopthora,Potato,train
Fungi/IMG_0279.JPG,Fungi,Potato,train
Fungi/IMG_20230815_113207~2.jpg,Fungi,Potato,train
Pest/IMG_0206 (1).JPG,Pest,Potato,train
Fungi/IMG_20230816_122348.jpg,Fungi,Potato,train
Bacteria/IMG_0360.JPG,Bacteria,Potato,train
Pest/20230712_114942.jpg,Pest,Potato,train
Fungi/20230712_155536.jpg,Fungi,Potato,train
Healthy/20230712_121645.jpg,Healthy,Potato,train
Fungi/IMG_20230815_113227~2.jpg,Fungi,Potato,train
Phytopthora/IMG_9430.JPG,Phytopthora,Potato,train
Pest/20230802_120143907.jpg,Pest,Potato,train
Fungi/20230816_140042.jpg,Fungi,Potato,train
Virus/20230802_115626.jpg,Virus,Potato,train
Bacteria/IMG_0371.JPG,Bacteria,Potato,train
Virus/IMG_1105.JPG,Virus,Potato,train
Fungi/1692339473815.jpg,Fungi,Potato,train
Bacteria/20230815_122422.jpg,Bacteria,Potato,train
Bacteria/20230816_135143.jpg,Bacteria,Potato,train
Virus/IMG_0413.JPG,Virus,Potato,train
Pest/IMG_8137.JPG,Pest,Potato,train
Virus/20230802_120041.jpg,Virus,Potato,train
Bacteria/20230816_134702.jpg,Bacteria,Potato,train
Virus/IMG_0999.JPG,Virus,Potato,train
Phytopthora/20230802_124852301.jpg,Phytopthora,Potato,train
Virus/20230816_114050.jpg,Virus,Potato,train
Bacteria/IMG_0348.JPG,Bacteria,Potato,train
Virus/20230802_120700.jpg,Virus,Potato,train
Virus/IMG_0840.JPG,Virus,Potato,train
Nematode/20230712_154713.jpg,Nematode,Potato,train
Phytopthora/IMG_9519.JPG,Phytopthora,Potato,train
Bacteria/20230816_142507.jpg,Bacteria,Potato,train
Pest/20230712_115056.jpg,Pest,Potato,train
Virus/IMG_1057.JPG,Virus,Potato,train
Bacteria/20230816_142227.jpg,Bacteria,Potato,train
Virus/IMG_0394.JPG,Virus,Potato,train
Phytopthora/20230802_123736.jpg,Phytopthora,Potato,train
Virus/20230815_121837.jpg,Virus,Potato,train
Pest/IMG_8321.JPG,Pest,Potato,train
Virus/IMG_20230815_152645_Burst01.jpg,Virus,Potato,train
Pest/IMG_0204.JPG,Pest,Potato,train
Fungi/20230802_110949476.jpg,Fungi,Potato,train
Pest/20230802_105425218.jpg,Pest,Potato,train
Pest/20230922_163504.jpg,Pest,Potato,train
Phytopthora/IMG_8290.JPG,Phytopthora,Potato,train
Fungi/IMG_20230816_121122.jpg,Fungi,Potato,train
Pest/IMG_1110.JPG,Pest,Potato,train
Phytopthora/IMG_20230816_122247.jpg,Phytopthora,Potato,train
Pest/20230802_125430.jpg,Pest,Potato,train
Fungi/IMG_0249.JPG,Fungi,Potato,train
Phytopthora/IMG_0261 - Copy.JPG,Phytopthora,Potato,train
Fungi/20230816_143114.jpg,Fungi,Potato,train
Bacteria/IMG_1186.JPG,Bacteria,Potato,train
Virus/IMG_0311 (1).JPG,Virus,Potato,train
Virus/20230816_122540.jpg,Virus,Potato,train
Pest/IMG_4724.JPG,Pest,Potato,train
Bacteria/20230815_111852.jpg,Bacteria,Potato,train
Fungi/20230816_123332.jpg,Fungi,Potato,train
Bacteria/IMG_1009.JPG,Bacteria,Potato,train
Virus/20230802_120703.jpg,Virus,Potato,train
Virus/IMG_0264 - Copy.JPG,Virus,Potato,train
Virus/IMG_0978.JPG,Virus,Potato,train
Virus/20230815_145104.jpg,Virus,Potato,train
Bacteria/20230816_142635.jpg,Bacteria,Potato,train
Pest/20230712_154059.jpg,Pest,Potato,train
Nematode/20230816_090814.jpg,Nematode,Potato,train
Virus/20230802_115635.jpg,Virus,Potato,train
Fungi/20230712_150330.jpg,Fungi,Potato,train
Virus/20230815_151633.jpg,Virus,Potato,train
Pest/IMG_20230816_141245.jpg,Pest,Potato,train
Pest/20230712_122404.jpg,Pest,Potato,train
Bacteria/20230816_141225.jpg,Bacteria,Potato,train
Fungi/1692333631883.jpg,Fungi,Potato,train
Bacteria/20230816_135447.jpg,Bacteria,Potato,train
Pest/IMG_20230816_140933~2.jpg,Pest,Potato,train
Virus/20230816_113837.jpg,Virus,Potato,train
Pest/1692336759099.jpg,Pest,Potato,train
Pest/20230802_112758979.jpg,Pest,Potato,train
Bacteria/20230816_142820.jpg,Bacteria,Potato,train
Pest/IMG_20230816_143114.jpg,Pest,Potato,train
Fungi/20230816_083119.jpg,Fungi,Potato,train
Phytopthora/IMG_9425.JPG,Phytopthora,Potato,train
Virus/20230815_120324.jpg,Virus,Potato,train
Virus/20230816_113041.jpg,Virus,Potato,train
Virus/20230816_123332.jpg,Virus,Potato,train
Virus/IMG_9546.JPG,Virus,Potato,train
Bacteria/IMG_0905.JPG,Bacteria,Potato,train
Fungi/1692334247401.jpg,Fungi,Potato,train
Phytopthora/IMG_0388.JPG,Phytopthora,Potato,train
Fungi/IMG_20230816_121402.jpg,Fungi,Potato,train
Pest/20230712_143935.jpg,Pest,Potato,train
Bacteria/IMG_0922.JPG,Bacteria,Potato,train
Fungi/20230816_122009.jpg,Fungi,Potato,train
Pest/IMG_20230815_115520~2.jpg,Pest,Potato,train
Fungi/IMG_9411.JPG,Fungi,Potato,train
Bacteria/IMG_1244.JPG,Bacteria,Potato,train
Virus/IMG_0505.JPG,Virus,Potato,train
Healthy/20230815_122522.jpg,Healthy,Potato,train
Healthy/IMG_4696.JPG,Healthy,Potato,train
Virus/IMG_0434.JPG,Virus,Potato,train
Virus/20230816_144150.jpg,Virus,Potato,train
Pest/IMG_20230816_141334.jpg,Pest,Potato,train
Phytopthora/20230802_123716813.jpg,Phytopthora,Potato,train
Phytopthora/20230802_124605422.jpg,Phytopthora,Potato,train
Virus/20230816_120852.jpg,Virus,Potato,train
Fungi/IMG_20230816_114322~2.jpg,Fungi,Potato,train
Virus/20230815_151836.jpg,Virus,Potato,train
Bacteria/20230816_141411.jpg,Bacteria,Potato,train
Healthy/20230922_155425.jpg,Healthy,Potato,train
Bacteria/20230816_140018.jpg,Bacteria,Potato,train
Pest/1692336758609.jpg,Pest,Potato,train
Fungi/IMG_0251.JPG,Fungi,Potato,train
Nematode/20230712_120750.jpg,Nematode,Potato,train
Bacteria/20230816_140044.jpg,Bacteria,Potato,train
Phytopthora/IMG_0332.JPG,Phytopthora,Potato,train
Fungi/IMG_20230816_122456.jpg,Fungi,Potato,train
Virus/20230815_113616.jpg,Virus,Potato,train
Fungi/IMG_0154.JPG,Fungi,Potato,train
Bacteria/IMG_0325.JPG,Bacteria,Potato,train
Healthy/IMG_20230815_152320.jpg,Healthy,Potato,train
Pest/IMG_0296.JPG,Pest,Potato,train
Fungi/20230815_112323.jpg,Fungi,Potato,train
Fungi/IMG_20230815_150341.jpg,Fungi,Potato,train
Virus/IMG_0514.JPG,Virus,Potato,train
Fungi/IMG_0162.JPG,Fungi,Potato,train
Fungi/1692334247364.jpg,Fungi,Potato,train
Fungi/20230815_113151.jpg,Fungi,Potato,train
Pest/IMG_8297.JPG,Pest,Potato,train
Pest/1692338650566.jpg,Pest,Potato,train
Phytopthora/20230802_124543.jpg,Phytopthora,Potato,train
Pest/IMG_20230816_140606~2.jpg,Pest,Potato,train
Pest/20230712_121301.jpg,Pest,Potato,train
Virus/20230815_112801.jpg,Virus,Potato,train
Healthy/20230712_121645 (1).jpg,Healthy,Potato,train
Fungi/20230815_122648.jpg,Fungi,Potato,train
Fungi/1692334247300.jpg,Fungi,Potato,train
Virus/IMG_1053.JPG,Virus,Potato,train
Fungi/IMG_0275.JPG,Fungi,Potato,train
Virus/IMG_0493.JPG,Virus,Potato,train
Fungi/IMG_0145.JPG,Fungi,Potato,train
Bacteria/IMG_1100.JPG,Bacteria,Potato,train
Fungi/IMG_0157.JPG,Fungi,Potato,train
Virus/IMG_8228.JPG,Virus,Potato,train
Phytopthora/IMG_20230816_075617.jpg,Phytopthora,Potato,train
Phytopthora/IMG_0383.JPG,Phytopthora,Potato,train
Healthy/20230712_131253.jpg,Healthy,Potato,train
Fungi/20230712_114543.jpg,Fungi,Potato,train
Healthy/20230802_115921170.jpg,Healthy,Potato,train
Pest/IMG_8329.JPG,Pest,Potato,train
Virus/20230815_112614.jpg,Virus,Potato,train
Phytopthora/IMG_8080.JPG,Phytopthora,Potato,train
Fungi/IMG_20230815_114308~2.jpg,Fungi,Potato,train
Pest/20230712_145948.jpg,Pest,Potato,train
Virus/20230816_113030.jpg,Virus,Potato,train
Phytopthora/1692336759084.jpg,Phytopthora,Potato,train
Bacteria/20230816_134537.jpg,Bacteria,Potato,train
Pest/IMG_4761.JPG,Pest,Potato,train
Phytopthora/IMG_0337.JPG,Phytopthora,Potato,train
Phytopthora/20230802_124643.jpg,Phytopthora,Potato,train
Bacteria/20230816_135938.jpg,Bacteria,Potato,train
Pest/20230802_115710981.jpg,Pest,Potato,train
Pest/20230802_120511035.jpg,Pest,Potato,train
Bacteria/IMG_1138.JPG,Bacteria,Potato,train
Virus/IMG_0454.JPG,Virus,Potato,train
Bacteria/IMG_0363.JPG,Bacteria,Potato,train
Fungi/IMG_20230816_112407.jpg,Fungi,Potato,train
Fungi/IMG_0774.JPG,Fungi,Potato,train
Fungi/IMG_20230816_121041.jpg,Fungi,Potato,train
Pest/IMG_20230816_141013.jpg,Pest,Potato,train
Virus/IMG_0861.JPG,Virus,Potato,train
Healthy/20230816_121149.jpg,Healthy,Potato,train
Bacteria/IMG_1014.JPG,Bacteria,Potato,train
Virus/IMG_8226.JPG,Virus,Potato,train
Phytopthora/20230712_155047.jpg,Phytopthora,Potato,train
Phytopthora/IMG_9517 (1).JPG,Phytopthora,Potato,train
Pest/20230922_163845.jpg,Pest,Potato,train
Bacteria/IMG_1006.JPG,Bacteria,Potato,train
Pest/IMG_20230816_134419~2.jpg,Pest,Potato,train
Bacteria/20230816_142356.jpg,Bacteria,Potato,train
Fungi/20230802_124340.jpg,Fungi,Potato,train
Fungi/1692335403577.jpg,Fungi,Potato,train
Healthy/20230712_120306.jpg,Healthy,Potato,train
Phytopthora/IMG_0389.JPG,Phytopthora,Potato,train
Fungi/IMG_20230815_115746~2.jpg,Fungi,Potato,train
Pest/IMG_20230816_123049.jpg,Pest,Potato,train
Fungi/20230712_115151.jpg,Fungi,Potato,train
Fungi/20230815_113141.jpg,Fungi,Potato,train
Phytopthora/20230802_125538.jpg,Phytopthora,Potato,train
Pest/1692338650304.jpg,Pest,Potato,train
Phytopthora/IMG_8124.JPG,Phytopthora,Potato,train
Pest/IMG_0855.JPG,Pest,Potato,train
Pest/20230712_124201.jpg,Pest,Potato,train
Fungi/20230802_124619.jpg,Fungi,Potato,train
Bacteria/IMG_1116.JPG,Bacteria,Potato,train
Bacteria/20230816_120932.jpg,Bacteria,Potato,train
Bacteria/20230816_141507.jpg,Bacteria,Potato,train
Phytopthora/IMG_9539.JPG,Phytopthora,Potato,train
Healthy/20230712_131215.jpg,Healthy,Potato,train
Bacteria/IMG_0904.JPG,Bacteria,Potato,train
Healthy/20230712_130814.jpg,Healthy,Potato,train
Virus/20230815_113727.jpg,Virus,Potato,train
Pest/20230802_110248604.jpg,Pest,Potato,train
Fungi/IMG_0708.JPG,Fungi,Potato,train
Virus/IMG_1265.JPG,Virus,Potato,train
Virus/1692336758600.jpg,Virus,Potato,train
Pest/IMG_4831.JPG,Pest,Potato,train
Pest/IMG_1256.JPG,Pest,Potato,train
Phytopthora/IMG_0367.JPG,Phytopthora,Potato,train
Fungi/IMG_0150.JPG,Fungi,Potato,train
Healthy/20230712_124019.jpg,Healthy,Potato,train
Virus/IMG_0984.JPG,Virus,Potato,train
Pest/IMG_20230816_142939.jpg,Pest,Potato,train
Virus/IMG_1120.JPG,Virus,Potato,train
Bacteria/IMG_1023.JPG,Bacteria,Potato,train
Fungi/20230802_105558.jpg,Fungi,Potato,train
Bacteria/IMG_0368.JPG,Bacteria,Potato,train
Pest/IMG_8095.JPG,Pest,Potato,train
Pest/1692334247071.jpg,Pest,Potato,train
Nematode/IMG_0302.JPG,Nematode,Potato,train
Virus/IMG_0617.JPG,Virus,Potato,train
Pest/IMG_0228.JPG,Pest,Potato,train
Healthy/20230816_115114.jpg,Healthy,Potato,train
Phytopthora/IMG_20230816_121440.jpg,Phytopthora,Potato,train
Bacteria/20230816_135226.jpg,Bacteria,Potato,train
Pest/IMG_0123.JPG,Pest,Potato,train
Fungi/1692334247280.jpg,Fungi,Potato,train
Virus/20230815_112410.jpg,Virus,Potato,train
Bacteria/20230815_113917.jpg,Bacteria,Potato,train
Bacteria/20230816_141106.jpg,Bacteria,Potato,train
Fungi/20230802_110758.jpg,Fungi,Potato,train
Bacteria/IMG_1092.JPG,Bacteria,Potato,train
Bacteria/20230816_142718.jpg,Bacteria,Potato,train
Fungi/20230712_155954.jpg,Fungi,Potato,train
Virus/20230816_112941.jpg,Virus,Potato,train
Fungi/IMG_0868.JPG,Fungi,Potato,train
Virus/20230815_121347.jpg,Virus,Potato,train
Virus/IMG_8192.JPG,Virus,Potato,train
Bacteria/IMG_1202.JPG,Bacteria,Potato,train
Bacteria/IMG_1185.JPG,Bacteria,Potato,train
Virus/20230815_151538.jpg,Virus,Potato,train
Virus/IMG_0449.JPG,Virus,Potato,train
Bacteria/20230816_135116.jpg,Bacteria,Potato,train
Virus/IMG_0461.JPG,Virus,Potato,train
Fungi/1692336758688.jpg,Fungi,Potato,train
Bacteria/1692335403904.jpg,Bacteria,Potato,train
Fungi/IMG_4682.JPG,Fungi,Potato,train
Bacteria/20230816_120931.jpg,Bacteria,Potato,train
Virus/20230816_113924.jpg,Virus,Potato,train
Phytopthora/IMG_20230816_080859.jpg,Phytopthora,Potato,train
Pest/IMG_20230816_143059.jpg,Pest,Potato,train
Fungi/IMG_9429.JPG,Fungi,Potato,train
Bacteria/20230816_140010.jpg,Bacteria,Potato,train
Pest/20230802_115803802.jpg,Pest,Potato,train
Pest/20230922_163443.jpg,Pest,Potato,train
Phytopthora/IMG_9402.JPG,Phytopthora,Potato,train
Virus/IMG_1073.JPG,Virus,Potato,train
Fungi/20230802_113031.jpg,Fungi,Potato,train
Bacteria/IMG_1236.JPG,Bacteria,Potato,train
Phytopthora/20230802_124902.jpg,Phytopthora,Potato,train
Fungi/IMG_20230816_120944.jpg,Fungi,Potato,train
Virus/IMG_20230815_112603~2.jpg,Virus,Potato,train
Pest/IMG_0321.JPG,Pest,Potato,train
Healthy/20230712_154114.jpg,Healthy,Potato,train
Fungi/IMG_9370.JPG,Fungi,Potato,train
Pest/20230802_115655.jpg,Pest,Potato,train
Phytopthora/20230802_123759725.jpg,Phytopthora,Potato,train
Pest/1692334247132.jpg,Pest,Potato,train
Healthy/20230816_121602.jpg,Healthy,Potato,train
Virus/IMG_0312.JPG,Virus,Potato,train
Pest/20230802_113227919.jpg,Pest,Potato,train
Pest/IMG_4726.JPG,Pest,Potato,train
Pest/IMG_20230816_122742.jpg,Pest,Potato,train
Phytopthora/20230802_124622.jpg,Phytopthora,Potato,train
Phytopthora/IMG_20230816_081651.jpg,Phytopthora,Potato,train
Healthy/20230802_130212.jpg,Healthy,Potato,train
Pest/20230712_154337.jpg,Pest,Potato,train
Bacteria/20230816_135156.jpg,Bacteria,Potato,train
Fungi/IMG_9392.JPG,Fungi,Potato,train
Virus/IMG_0651.JPG,Virus,Potato,train
Virus/IMG_0819.JPG,Virus,Potato,train
Virus/IMG_0506.JPG,Virus,Potato,train
Bacteria/IMG_0944.JPG,Bacteria,Potato,train
Bacteria/IMG_1113.JPG,Bacteria,Potato,train
Pest/20230922_163831.jpg,Pest,Potato,train
Pest/20230712_154041.jpg,Pest,Potato,train
Healthy/20230712_130618.jpg,Healthy,Potato,train
Pest/20230922_163736.jpg,Pest,Potato,train
Pest/IMG_0932.JPG,Pest,Potato,train
Fungi/1692335403778.jpg,Fungi,Potato,train
Pest/IMG_20230816_141325.jpg,Pest,Potato,train
Pest/IMG_4721.JPG,Pest,Potato,train
Phytopthora/20230802_124734789.jpg,Phytopthora,Potato,train
Virus/IMG_0309.JPG,Virus,Potato,train
Pest/20230816_085819.jpg,Pest,Potato,train
Fungi/IMG_20230815_112512~2.jpg,Fungi,Potato,train
Pest/20230922_163615.jpg,Pest,Potato,train
Fungi/IMG_20230816_090841.jpg,Fungi,Potato,train
Phytopthora/20230802_124004.jpg,Phytopthora,Potato,train
Fungi/IMG_9467.JPG,Fungi,Potato,train
Pest/IMG_20230816_135923.jpg,Pest,Potato,train
Bacteria/IMG_0833.JPG,Bacteria,Potato,train
Healthy/20230816_121559.jpg,Healthy,Potato,train
Phytopthora/IMG_0354.JPG,Phytopthora,Potato,train
Fungi/20230712_153941.jpg,Fungi,Potato,train
Pest/IMG_0278.JPG,Pest,Potato,train
Fungi/IMG_0667.JPG,Fungi,Potato,train
Pest/IMG_0253 - Copy.JPG,Pest,Potato,train
Phytopthora/IMG_4693.JPG,Phytopthora,Potato,train
Virus/20230712_132819.jpg,Virus,Potato,train
Virus/20230802_124113.jpg,Virus,Potato,train
Fungi/20230815_111640.jpg,Fungi,Potato,train
Fungi/IMG_4705.JPG,Fungi,Potato,train
Nematode/20230712_154725.jpg,Nematode,Potato,train
Bacteria/IMG_1115.JPG,Bacteria,Potato,train
Bacteria/IMG_0921.JPG,Bacteria,Potato,train
Nematode/20230712_154559.jpg,Nematode,Potato,train
Virus/20230816_113955.jpg,Virus,Potato,train
Fungi/IMG_20230815_120043~2.jpg,Fungi,Potato,train
Pest/IMG_0304.JPG,Pest,Potato,train
Pest/20230712_124453.jpg,Pest,Potato,train
Bacteria/20230816_142418.jpg,Bacteria,Potato,train
Pest/IMG_0179.JPG,Pest,Potato,train
Virus/20230815_152853.jpg,Virus,Potato,train
Pest/20230802_115353.jpg,Pest,Potato,train
Pest/IMG_0201.JPG,Pest,Potato,train
Healthy/20230712_144356.jpg,Healthy,Potato,train
Phytopthora/IMG_9512 (1).JPG,Phytopthora,Potato,train
Bacteria/IMG_0923.JPG,Bacteria,Potato,train
Bacteria/20230816_135107.jpg,Bacteria,Potato,train
Pest/20230922_163528.jpg,Pest,Potato,train
Fungi/1692334247704.jpg,Fungi,Potato,train
Virus/20230802_115620.jpg,Virus,Potato,train
Virus/IMG_8207.JPG,Virus,Potato,train
Pest/IMG_0230.JPG,Pest,Potato,train
Pest/IMG_0396.JPG,Pest,Potato,train
Bacteria/20230816_140515.jpg,Bacteria,Potato,train
Virus/20230816_115118.jpg,Virus,Potato,train
Pest/IMG_4744.JPG,Pest,Potato,train
Pest/20230712_122340.jpg,Pest,Potato,train
Pest/20230802_121126801.jpg,Pest,Potato,train
Pest/20230802_115958308.jpg,Pest,Potato,train
Fungi/IMG_4676.JPG,Fungi,Potato,train
Bacteria/20230815_113516.jpg,Bacteria,Potato,train
Pest/IMG_0198.JPG,Pest,Potato,train
Virus/20230815_150500.jpg,Virus,Potato,train
Fungi/20230802_105900.jpg,Fungi,Potato,train
Pest/IMG_20230816_142904.jpg,Pest,Potato,train
Pest/20230816_135244.jpg,Pest,Potato,train
Healthy/20230712_124945.jpg,Healthy,Potato,train
Virus/20230816_115016.jpg,Virus,Potato,train
Pest/IMG_20230816_141029.jpg,Pest,Potato,train
Virus/20230815_112644.jpg,Virus,Potato,train
Bacteria/IMG_1225.JPG,Bacteria,Potato,train
Fungi/IMG_4810.JPG,Fungi,Potato,train
Bacteria/IMG_1114.JPG,Bacteria,Potato,train
Nematode/20230815_123026.jpg,Nematode,Potato,train
Bacteria/IMG_0327.JPG,Bacteria,Potato,train
Bacteria/IMG_1155.JPG,Bacteria,Potato,train
Pest/20230712_153639.jpg,Pest,Potato,train
Bacteria/IMG_0355.JPG,Bacteria,Potato,train
Phytopthora/IMG_0290 - Copy.JPG,Phytopthora,Potato,train
Phytopthora/20230802_123430.jpg,Phytopthora,Potato,train
Pest/20230712_133047.jpg,Pest,Potato,train
Fungi/IMG_9445.JPG,Fungi,Potato,train
Fungi/IMG_0727.JPG,Fungi,Potato,train
Fungi/IMG_4736.JPG,Fungi,Potato,train
Virus/20230815_114235.jpg,Virus,Potato,train
Fungi/IMG_9469.JPG,Fungi,Potato,train
Phytopthora/20230802_123732806.jpg,Phytopthora,Potato,train
Virus/IMG_0407.JPG,Virus,Potato,train
Pest/IMG_20230816_141821.jpg,Pest,Potato,train
Fungi/1692335403766.jpg,Fungi,Potato,train
Pest/20230712_123334.jpg,Pest,Potato,train
Fungi/1692334247328.jpg,Fungi,Potato,train
Bacteria/20230816_134725.jpg,Bacteria,Potato,train
Fungi/IMG_0872.JPG,Fungi,Potato,train
Pest/20230712_124311.jpg,Pest,Potato,train
Virus/20230816_113206.jpg,Virus,Potato,train
Virus/IMG_8194.JPG,Virus,Potato,train
Fungi/20230802_111100.jpg,Fungi,Potato,train
Bacteria/IMG_1237.JPG,Bacteria,Potato,train
Bacteria/IMG_1249.JPG,Bacteria,Potato,train
Virus/IMG_8208.JPG,Virus,Potato,train
Healthy/20230802_124831.jpg,Healthy,Potato,train
Virus/20230815_150450.jpg,Virus,Potato,train
Virus/20230815_151144.jpg,Virus,Potato,train
Fungi/IMG_0148.JPG,Fungi,Potato,train
Phytopthora/IMG_9439 (1).JPG,Phytopthora,Potato,train
Pest/IMG_0862.JPG,Pest,Potato,train
Bacteria/IMG_1070.JPG,Bacteria,Potato,train
Phytopthora/IMG_9566.JPG,Phytopthora,Potato,train
Pest/IMG_20230816_134419.jpg,Pest,Potato,train
Nematode/IMG_20230815_150824~2.jpg,Nematode,Potato,train
Healthy/IMG_20230816_085637 (1).jpg,Healthy,Potato,train
Fungi/1692335403406.jpg,Fungi,Potato,train
Phytopthora/IMG_0296 - Copy.JPG,Phytopthora,Potato,train
Virus/20230802_120044.jpg,Virus,Potato,train
Fungi/20230816_121002.jpg,Fungi,Potato,train
Fungi/IMG_8127.JPG,Fungi,Potato,train
Fungi/IMG_4800.JPG,Fungi,Potato,train
Fungi/20230802_105407.jpg,Fungi,Potato,train
Phytopthora/20230712_154232.jpg,Phytopthora,Potato,train
Healthy/20230802_112947115.jpg,Healthy,Potato,train
Virus/20230802_115629.jpg,Virus,Potato,train
Phytopthora/20230802_123635614.jpg,Phytopthora,Potato,train
Fungi/IMG_0281.JPG,Fungi,Potato,train
Virus/20230815_150906.jpg,Virus,Potato,train
Phytopthora/IMG_9508.JPG,Phytopthora,Potato,train
Virus/20230802_120721.jpg,Virus,Potato,train
Fungi/IMG_20230816_122631~2.jpg,Fungi,Potato,train
Fungi/IMG_0147.JPG,Fungi,Potato,train
Healthy/20230712_143916.jpg,Healthy,Potato,train
Virus/IMG_0653.JPG,Virus,Potato,train
Pest/20230802_115132228.jpg,Pest,Potato,train
Bacteria/IMG_1031.JPG,Bacteria,Potato,train
Fungi/IMG_9395.JPG,Fungi,Potato,train
Pest/20230712_115043.jpg,Pest,Potato,train
Fungi/IMG_20230816_122916.jpg,Fungi,Potato,train
Pest/IMG_0299.JPG,Pest,Potato,train
Pest/1692333632301.jpg,Pest,Potato,train
Virus/20230815_150534.jpg,Virus,Potato,train
Bacteria/20230815_122507.jpg,Bacteria,Potato,train
Virus/IMG_0621.JPG,Virus,Potato,train
Pest/1692338650721.jpg,Pest,Potato,train
Virus/20230815_151722.jpg,Virus,Potato,train
Pest/1692334247225.jpg,Pest,Potato,train
Fungi/IMG_0227.JPG,Fungi,Potato,train
Pest/IMG_20230815_111722~2.jpg,Pest,Potato,train
Pest/20230802_115546172.jpg,Pest,Potato,train
Healthy/20230816_083748.jpg,Healthy,Potato,train
Fungi/IMG_20230815_121241~2.jpg,Fungi,Potato,train
Fungi/IMG_20230815_120840~2.jpg,Fungi,Potato,train
Pest/20230802_120119897.jpg,Pest,Potato,train
Bacteria/20230816_134251.jpg,Bacteria,Potato,train
Phytopthora/IMG_9463.JPG,Phytopthora,Potato,train
Pest/IMG_4765.JPG,Pest,Potato,train
Bacteria/20230816_140639.jpg,Bacteria,Potato,train
Phytopthora/IMG_9567.JPG,Phytopthora,Potato,train
Phytopthora/IMG_0256 - Copy.JPG,Phytopthora,Potato,train
Bacteria/20230816_134541.jpg,Bacteria,Potato,train
Pest/20230922_163520.jpg,Pest,Potato,train
Fungi/20230816_122519.jpg,Fungi,Potato,train
Virus/IMG_0626.JPG,Virus,Potato,train
Pest/IMG_4830.JPG,Pest,Potato,train
Virus/IMG_0789.JPG,Virus,Potato,train
Phytopthora/IMG_9430 (1).JPG,Phytopthora,Potato,train
Bacteria/IMG_1111.JPG,Bacteria,Potato,train
Phytopthora/20230802_130028.jpg,Phytopthora,Potato,train
Nematode/20230815_152953.jpg,Nematode,Potato,train
Bacteria/20230816_134527.jpg,Bacteria,Potato,train
Virus/20230815_112609.jpg,Virus,Potato,train
Phytopthora/IMG_9524.JPG,Phytopthora,Potato,train
Fungi/20230802_111715.jpg,Fungi,Potato,train
Virus/20230815_152957.jpg,Virus,Potato,train
Fungi/20230802_110338.jpg,Fungi,Potato,train
Phytopthora/20230802_123755.jpg,Phytopthora,Potato,train
Fungi/20230712_150159.jpg,Fungi,Potato,train
Fungi/IMG_20230815_122340~2(1).jpg,Fungi,Potato,train
Phytopthora/20230802_123726.jpg,Phytopthora,Potato,train
